post_id,title,url,pattern,matched,kind,action,why,sentence
42,来週の会議で要る数10文だけを、1000時間の準備から取り出す,https://sakura-eigo.com/%e3%80%8c%e4%bb%95%e4%ba%8b-%e8%8b%b1%e8%aa%9e-%e5%bf%85%e8%a6%81-%e3%81%aa%e3%81%ae%e3%81%ab-%e3%81%a7%e3%81%8d%e3%81%aa%e3%81%84%e3%80%8d%e3%81%a7%e4%b8%a6%e3%81%b6%e5%bf%83%e3%81%ae%e6%8c%81/,未確認の経歴,営業事務,個人の設定,削除する,台帳に無い経歴。職種・年数は書けない,英語力全体を上げる講座ではなく、営業事務の私が詰まる場面を、実際の会話のなかで繰り返す。
42,来週の会議で要る数10文だけを、1000時間の準備から取り出す,https://sakura-eigo.com/%e3%80%8c%e4%bb%95%e4%ba%8b-%e8%8b%b1%e8%aa%9e-%e5%bf%85%e8%a6%81-%e3%81%aa%e3%81%ae%e3%81%ab-%e3%81%a7%e3%81%8d%e3%81%aa%e3%81%84%e3%80%8d%e3%81%a7%e4%b8%a6%e3%81%b6%e5%bf%83%e3%81%ae%e6%8c%81/,年齢の明示,27歳,個人の設定,削除する,台帳に無いさくら固有の事実。読者の条件に置き換える,27歳の私には、30歳までにという勝手なタイムリミットがある。
42,来週の会議で要る数10文だけを、1000時間の準備から取り出す,https://sakura-eigo.com/%e3%80%8c%e4%bb%95%e4%ba%8b-%e8%8b%b1%e8%aa%9e-%e5%bf%85%e8%a6%81-%e3%81%aa%e3%81%ae%e3%81%ab-%e3%81%a7%e3%81%8d%e3%81%aa%e3%81%84%e3%80%8d%e3%81%a7%e4%b8%a6%e3%81%b6%e5%bf%83%e3%81%ae%e6%8c%81/,期限の宣言,30歳まで,個人の設定,削除する,台帳に無いさくら固有の事実。読者の条件に置き換える,27歳の私には、30歳までにという勝手なタイムリミットがある。
42,来週の会議で要る数10文だけを、1000時間の準備から取り出す,https://sakura-eigo.com/%e3%80%8c%e4%bb%95%e4%ba%8b-%e8%8b%b1%e8%aa%9e-%e5%bf%85%e8%a6%81-%e3%81%aa%e3%81%ae%e3%81%ab-%e3%81%a7%e3%81%8d%e3%81%aa%e3%81%84%e3%80%8d%e3%81%a7%e4%b8%a6%e3%81%b6%e5%bf%83%e3%81%ae%e6%8c%81/,期限の宣言,あと3年,個人の設定,削除する,本人の期限の宣言。読者自身の問題に置き換える,あと3年で英語をものにしたい、と漠然と焦っていた時期は、いつも1000時間の坂を見上げては、その大きさに足がすくんでいた。
42,来週の会議で要る数10文だけを、1000時間の準備から取り出す,https://sakura-eigo.com/%e3%80%8c%e4%bb%95%e4%ba%8b-%e8%8b%b1%e8%aa%9e-%e5%bf%85%e8%a6%81-%e3%81%aa%e3%81%ae%e3%81%ab-%e3%81%a7%e3%81%8d%e3%81%aa%e3%81%84%e3%80%8d%e3%81%a7%e4%b8%a6%e3%81%b6%e5%bf%83%e3%81%ae%e6%8c%81/,旧CTA見出し,さくらが確かめた,旧CTA見出し,削除する,CTAボックスの旧見出し。生成側は直済み,▶ さくらが確かめた・次の一手（すべて無料） → QQ English公式サイトでレッスンの内容と料金を確認する → ネイティブキャンプ（予約不要・レッスン回数無制限）の無料トライアルを試す ※本記事にはアフィリエイトリンクが含まれます（PR）
41,深夜0時の検索が教えてくれた、45分の摩擦が続かない理由だった,https://sakura-eigo.com/%e3%80%8c%e8%8b%b1%e4%bc%9a%e8%a9%b1-%e7%b6%9a%e3%81%8b%e3%81%aa%e3%81%84-%e8%a7%a3%e6%b1%ba%e7%ad%96%e3%80%8d%e3%81%a7%e4%b8%a6%e3%81%b6%e7%bf%92%e6%85%a3%e5%8c%96%e3%81%ae%e3%82%b3%e3%83%84/,年齢の明示,27歳,個人の設定,削除する,台帳に無いさくら固有の事実。読者の条件に置き換える,30歳の扉の前で、私が手放したもの 私は今27歳で、30歳までに英語を仕事に使える自分になりたいと、ずっと思ってきた。
41,深夜0時の検索が教えてくれた、45分の摩擦が続かない理由だった,https://sakura-eigo.com/%e3%80%8c%e8%8b%b1%e4%bc%9a%e8%a9%b1-%e7%b6%9a%e3%81%8b%e3%81%aa%e3%81%84-%e8%a7%a3%e6%b1%ba%e7%ad%96%e3%80%8d%e3%81%a7%e4%b8%a6%e3%81%b6%e7%bf%92%e6%85%a3%e5%8c%96%e3%81%ae%e3%82%b3%e3%83%84/,期限の宣言,30歳まで,個人の設定,削除する,台帳に無いさくら固有の事実。読者の条件に置き換える,30歳の扉の前で、私が手放したもの 私は今27歳で、30歳までに英語を仕事に使える自分になりたいと、ずっと思ってきた。
41,深夜0時の検索が教えてくれた、45分の摩擦が続かない理由だった,https://sakura-eigo.com/%e3%80%8c%e8%8b%b1%e4%bc%9a%e8%a9%b1-%e7%b6%9a%e3%81%8b%e3%81%aa%e3%81%84-%e8%a7%a3%e6%b1%ba%e7%ad%96%e3%80%8d%e3%81%a7%e4%b8%a6%e3%81%b6%e7%bf%92%e6%85%a3%e5%8c%96%e3%81%ae%e3%82%b3%e3%83%84/,旧CTA見出し,さくらが確かめた,旧CTA見出し,削除する,CTAボックスの旧見出し。生成側は直済み,▶ さくらが確かめた・次の一手（すべて無料） → スパトレ（第二言語習得論ベースの英語トレーニング）の7日間無料体験を見る → スタディサプリENGLISH 新日常英会話コースを無料体験する ※本記事にはアフィリエイトリンクが含まれます（PR）
33,付箋50枚より、週3回の納期確認10パターン。営業事務の私が電話で口が動くまで,https://sakura-eigo.com/%e3%80%8c%e3%83%93%e3%82%b8%e3%83%8d%e3%82%b9%e8%8b%b1%e8%aa%9e-%e5%8b%89%e5%bc%b7%e6%b3%95-%e7%a4%be%e4%bc%9a%e4%ba%ba%e3%80%8d%e3%81%a7%e5%87%ba%e3%82%8b%e5%ae%9a%e5%9e%8b%e8%a1%a8%e7%8f%be%e3%82%92/,未確認の経歴,営業事務,個人の設定,削除する,台帳に無い経歴。職種・年数は書けない,Table of Contents Toggle 木曜の朝、受話器を取ったまま3秒固まった話 「たくさん覚える」が営業事務の電話でだけ効かない理由 覚えた数と口が動く速さは比例しない 「量を減らして深く」に切り替えた日 頻度順に10場面を並べたら、勉強の中身が変わった 納期確認は2段構成の型で固定する 発注数の変更は分岐を先に決めておく 作った英文が本番で出
33,付箋50枚より、週3回の納期確認10パターン。営業事務の私が電話で口が動くまで,https://sakura-eigo.com/%e3%80%8c%e3%83%93%e3%82%b8%e3%83%8d%e3%82%b9%e8%8b%b1%e8%aa%9e-%e5%8b%89%e5%bc%b7%e6%b3%95-%e7%a4%be%e4%bc%9a%e4%ba%ba%e3%80%8d%e3%81%a7%e5%87%ba%e3%82%8b%e5%ae%9a%e5%9e%8b%e8%a1%a8%e7%8f%be%e3%82%92/,未確認の経歴,営業事務,個人の設定,削除する,台帳に無い経歴。職種・年数は書けない,「たくさん覚える」が営業事務の電話でだけ効かない理由 英語の勉強として真っ先に思いつくのは、語彙とフレーズを増やすことだ。
33,付箋50枚より、週3回の納期確認10パターン。営業事務の私が電話で口が動くまで,https://sakura-eigo.com/%e3%80%8c%e3%83%93%e3%82%b8%e3%83%8d%e3%82%b9%e8%8b%b1%e8%aa%9e-%e5%8b%89%e5%bc%b7%e6%b3%95-%e7%a4%be%e4%bc%9a%e4%ba%ba%e3%80%8d%e3%81%a7%e5%87%ba%e3%82%8b%e5%ae%9a%e5%9e%8b%e8%a1%a8%e7%8f%be%e3%82%92/,未確認の経歴,営業事務,個人の設定,削除する,台帳に無い経歴。職種・年数は書けない,けれど営業事務の電話に限って、この積み上げ方式がまるで機能しないことを痛感している。
33,付箋50枚より、週3回の納期確認10パターン。営業事務の私が電話で口が動くまで,https://sakura-eigo.com/%e3%80%8c%e3%83%93%e3%82%b8%e3%83%8d%e3%82%b9%e8%8b%b1%e8%aa%9e-%e5%8b%89%e5%bc%b7%e6%b3%95-%e7%a4%be%e4%bc%9a%e4%ba%ba%e3%80%8d%e3%81%a7%e5%87%ba%e3%82%8b%e5%ae%9a%e5%9e%8b%e8%a1%a8%e7%8f%be%e3%82%92/,未確認の経歴,営業事務,個人の設定,削除する,台帳に無い経歴。職種・年数は書けない,営業事務の電話でいちばん怖いのは、私が用意した文に対して相手が予想外の質問を返してくることだ。
33,付箋50枚より、週3回の納期確認10パターン。営業事務の私が電話で口が動くまで,https://sakura-eigo.com/%e3%80%8c%e3%83%93%e3%82%b8%e3%83%8d%e3%82%b9%e8%8b%b1%e8%aa%9e-%e5%8b%89%e5%bc%b7%e6%b3%95-%e7%a4%be%e4%bc%9a%e4%ba%ba%e3%80%8d%e3%81%a7%e5%87%ba%e3%82%8b%e5%ae%9a%e5%9e%8b%e8%a1%a8%e7%8f%be%e3%82%92/,期限の宣言,30歳まで,個人の設定,削除する,本人の期限の宣言。読者自身の問題に置き換える,30歳まであと3年を切った今、腰を据えて英語を使い切る環境に一度身を置いてみたい気持ちが強くなった。
33,付箋50枚より、週3回の納期確認10パターン。営業事務の私が電話で口が動くまで,https://sakura-eigo.com/%e3%80%8c%e3%83%93%e3%82%b8%e3%83%8d%e3%82%b9%e8%8b%b1%e8%aa%9e-%e5%8b%89%e5%bc%b7%e6%b3%95-%e7%a4%be%e4%bc%9a%e4%ba%ba%e3%80%8d%e3%81%a7%e5%87%ba%e3%82%8b%e5%ae%9a%e5%9e%8b%e8%a1%a8%e7%8f%be%e3%82%92/,未確認の経歴,営業事務,個人の設定,削除する,台帳に無い経歴。職種・年数は書けない,→ 留学情報館で無料カウンセリングを申し込む 崩れた英語でも会話が回れば、営業事務の仕事は果たせる 10場面を練習し始めて2ヶ月が経った頃、また同じシンガポールの取引先から電話が回ってきた。
33,付箋50枚より、週3回の納期確認10パターン。営業事務の私が電話で口が動くまで,https://sakura-eigo.com/%e3%80%8c%e3%83%93%e3%82%b8%e3%83%8d%e3%82%b9%e8%8b%b1%e8%aa%9e-%e5%8b%89%e5%bc%b7%e6%b3%95-%e7%a4%be%e4%bc%9a%e4%ba%ba%e3%80%8d%e3%81%a7%e5%87%ba%e3%82%8b%e5%ae%9a%e5%9e%8b%e8%a1%a8%e7%8f%be%e3%82%92/,期限の宣言,30歳まで,個人の設定,削除する,本人の期限の宣言。読者自身の問題に置き換える,30歳まであと3年。
33,付箋50枚より、週3回の納期確認10パターン。営業事務の私が電話で口が動くまで,https://sakura-eigo.com/%e3%80%8c%e3%83%93%e3%82%b8%e3%83%8d%e3%82%b9%e8%8b%b1%e8%aa%9e-%e5%8b%89%e5%bc%b7%e6%b3%95-%e7%a4%be%e4%bc%9a%e4%ba%ba%e3%80%8d%e3%81%a7%e5%87%ba%e3%82%8b%e5%ae%9a%e5%9e%8b%e8%a1%a8%e7%8f%be%e3%82%92/,旧CTA見出し,さくらが確かめた,旧CTA見出し,削除する,CTAボックスの旧見出し。生成側は直済み,▶ さくらが確かめた・次の一手（すべて無料） → ネイティブキャンプ留学で留学費用の無料見積もりを取る → 留学情報館で無料カウンセリングを申し込む ※本記事にはアフィリエイトリンクが含まれます（PR）
28,「英会話 上達 しない 理由」で出る8個のリストを全部潰しても話せない、その全部,https://sakura-eigo.com/%e3%80%8c%e8%8b%b1%e4%bc%9a%e8%a9%b1-%e4%b8%8a%e9%81%94-%e3%81%97%e3%81%aa%e3%81%84-%e7%90%86%e7%94%b1%e3%80%8d%e3%81%a7%e5%87%ba%e3%82%8b8%e5%80%8b%e3%81%ae%e3%83%aa%e3%82%b9%e3%83%88%e3%82%92/,年齢の明示,27歳,判定保留,人が読む,一人称でも読者向けでも制度でもない。文脈を見る,27歳で、営業事務の仕事をしている。
28,「英会話 上達 しない 理由」で出る8個のリストを全部潰しても話せない、その全部,https://sakura-eigo.com/%e3%80%8c%e8%8b%b1%e4%bc%9a%e8%a9%b1-%e4%b8%8a%e9%81%94-%e3%81%97%e3%81%aa%e3%81%84-%e7%90%86%e7%94%b1%e3%80%8d%e3%81%a7%e5%87%ba%e3%82%8b8%e5%80%8b%e3%81%ae%e3%83%aa%e3%82%b9%e3%83%88%e3%82%92/,未確認の経歴,営業事務,個人の設定,削除する,台帳に無い経歴。職種・年数は書けない,27歳で、営業事務の仕事をしている。
28,「英会話 上達 しない 理由」で出る8個のリストを全部潰しても話せない、その全部,https://sakura-eigo.com/%e3%80%8c%e8%8b%b1%e4%bc%9a%e8%a9%b1-%e4%b8%8a%e9%81%94-%e3%81%97%e3%81%aa%e3%81%84-%e7%90%86%e7%94%b1%e3%80%8d%e3%81%a7%e5%87%ba%e3%82%8b8%e5%80%8b%e3%81%ae%e3%83%aa%e3%82%b9%e3%83%88%e3%82%92/,期限の宣言,30歳まで,個人の設定,削除する,台帳に無いさくら固有の事実。読者の条件に置き換える,私は30歳までに、隣の先輩の位置に立ちたい。
28,「英会話 上達 しない 理由」で出る8個のリストを全部潰しても話せない、その全部,https://sakura-eigo.com/%e3%80%8c%e8%8b%b1%e4%bc%9a%e8%a9%b1-%e4%b8%8a%e9%81%94-%e3%81%97%e3%81%aa%e3%81%84-%e7%90%86%e7%94%b1%e3%80%8d%e3%81%a7%e5%87%ba%e3%82%8b8%e5%80%8b%e3%81%ae%e3%83%aa%e3%82%b9%e3%83%88%e3%82%92/,旧CTA見出し,さくらが確かめた,旧CTA見出し,削除する,CTAボックスの旧見出し。生成側は直済み,▶ さくらが確かめた・次の一手（すべて無料） → QQ English公式サイトでレッスンの内容と料金を確認する → ネイティブキャンプ（予約不要・レッスン回数無制限）の無料トライアルを試す ※本記事にはアフィリエイトリンクが含まれます（PR）
