claim_id,claim,subject,act,act_type,target,value,tense,is_experience,posts,post_ids,url,sentence,context,setting_source,needs,confirmation
C107,留学情報館を1本やめた,さくら,やめた,体験,留学情報館,1本,過去,yes,1,136,https://sakura-eigo.com/%e3%80%8c%e6%b5%b7%e5%a4%96%e7%a7%bb%e4%bd%8f-%e6%ba%96%e5%82%99-%e8%8b%b1%e8%aa%9e%e3%81%a7%e3%81%8d%e3%81%aa%e3%81%84%e3%80%8d%e3%81%ab%e4%b8%a6%e3%81%b6%e8%8b%b1%e8%aa%9e%e3%81%a7%e3%81%8d/,→ 留学情報館で無料カウンセリングを申し込む 「英語できなくてもOK」をあと1本読む前に、私が今日やめたこと ブックマークの43本を、私はさっき全部削除した。,留学情報館の無料カウンセリングなら、今の英語力とビザの目標をぶつけて、いつまでに何をするかを一緒に決められる。 → 留学情報館で無料カウンセリングを申し込む 「英語できなくてもOK」をあと1本読む前に、私が今日やめたこと ブックマークの43本を、私はさっき全部削除した。 手が震えるくらい怖かった。,CLAUDE.md 2026-06-29.md 2026-07-02.md 2026-07-09.md,サービスのアカウント履歴,
C108,留学情報館を1日やめた,さくら,やめた,体験,留学情報館,1日,過去,yes,1,117,https://sakura-eigo.com/%e3%80%8c%e8%8b%b1%e8%aa%9e-%e3%82%bc%e3%83%ad%e3%81%8b%e3%82%89-%e7%a4%be%e4%bc%9a%e4%ba%ba-%e3%81%a9%e3%81%ae%e3%81%8f%e3%82%89%e3%81%84%e3%80%8d%e3%81%ab%e4%b8%a6%e3%81%b61000%e6%99%82%e9%96%93/,Table of Contents Toggle スマホのメモに残っていた「1日3時間」という予定が、1度も実行されなかった 「最短1000時間」という見積もりは、止まらない人の背中しか想定していない 目盛りの遠さは、私が止まる理由を1つも説明しない 「1日3時間×365日」は、電卓の中にしか住んでいない 「正しい勉強法を継続すれば話せる」は、継続を私の根性のせいにしている 「習慣にしろ」は、習慣,Table of Contents Toggle スマホのメモに残っていた「1日3時間」という予定が、1度も実行されなかった 「最短1000時間」という見積もりは、止まらない人の背中しか想定していない 目盛りの遠さは、私が止まる理由を1つも説明しない 「1日3時間×365日」は、電卓の中にしか住んでいない 「正しい勉強法を継続すれば話せる」は、継続を私の根性のせいにしている 「習慣にしろ」は、習慣にできる前提で語られている その日の英語に、翌日使う場所があるか 出口のない学習は、寝て起きると薄れて、その薄れがサボり,CLAUDE.md 2026-06-29.md 2026-07-02.md 2026-07-09.md,サービスのアカウント履歴,
C109,英語を1000時間調べた,さくら,調べた,調査,英語,1000時間,現在,no,1,117,https://sakura-eigo.com/%e3%80%8c%e8%8b%b1%e8%aa%9e-%e3%82%bc%e3%83%ad%e3%81%8b%e3%82%89-%e7%a4%be%e4%bc%9a%e4%ba%ba-%e3%81%a9%e3%81%ae%e3%81%8f%e3%82%89%e3%81%84%e3%80%8d%e3%81%ab%e4%b8%a6%e3%81%b61000%e6%99%82%e9%96%93/,「最短1000時間」という見積もりは、止まらない人の背中しか想定していない 英語の学習時間について調べると、必ず出てくる数字がある。,よくある英語学習のアドバイスを1個ずつ手に取って、なぜそれが私に効かなかったのかを確かめて、最後に、5年遠回りした私がやっと見つけた最初の1手を置く。 「最短1000時間」という見積もりは、止まらない人の背中しか想定していない 英語の学習時間について調べると、必ず出てくる数字がある。 アメリカ国務省の付属機関が出したという2200時間。,CLAUDE.md 2026-06-05_eigo-coaching-hikaku.md 2026-06-07.md 2026-06-14.md,本人の確認,
C110,英語を溶かした,さくら,溶かした,体験,英語,,過去,yes,1,117,https://sakura-eigo.com/%e3%80%8c%e8%8b%b1%e8%aa%9e-%e3%82%bc%e3%83%ad%e3%81%8b%e3%82%89-%e7%a4%be%e4%bc%9a%e4%ba%ba-%e3%81%a9%e3%81%ae%e3%81%8f%e3%82%89%e3%81%84%e3%80%8d%e3%81%ab%e4%b8%a6%e3%81%b61000%e6%99%82%e9%96%93/,英語を生活に溶かして習慣にしろ。,アプリと本とYouTubeと生成AIを組み合わせろ。 英語を生活に溶かして習慣にしろ。 正しいやり方を続ければ、社会人でも必ず話せる。,CLAUDE.md 2026-06-05.md 2026-06-05_eigo-coaching-hikaku.md 2026-06-05_eigo-coaching-koka-taiken.md,クレジットカード・銀行の明細,
C111,ネイティブキャンプを3年続けた,さくら,続けた,体験,ネイティブキャンプ,3年,現在,yes,1,117,https://sakura-eigo.com/%e3%80%8c%e8%8b%b1%e8%aa%9e-%e3%82%bc%e3%83%ad%e3%81%8b%e3%82%89-%e7%a4%be%e4%bc%9a%e4%ba%ba-%e3%81%a9%e3%81%ae%e3%81%8f%e3%82%89%e3%81%84%e3%80%8d%e3%81%ab%e4%b8%a6%e3%81%b61000%e6%99%82%e9%96%93/,→ ネイティブキャンプ留学で留学費用の無料見積もりを取る 「あと何時間」を数え続ける3年か、「2時間目が必ず来た」3年か もしこのまま量で測る発想を続けたら、私の3年後は想像がつく。,まず見積もりを取って、私の30歳の扉に何が必要かを数字で知るところから始める。 → ネイティブキャンプ留学で留学費用の無料見積もりを取る 「あと何時間」を数え続ける3年か、「2時間目が必ず来た」3年か もしこのまま量で測る発想を続けたら、私の3年後は想像がつく。 また新しい計画表をメモアプリに作って、1日3時間のセルを埋めて、4日目で止まって、累計7時間のまま画面の奥に沈む。,CLAUDE.md 2026-06-11.md 2026-06-30.md 2026-08-07_nativecamp-yoyaku.md,サービスのアカウント履歴,
C112,英語を2時間続けた,さくら,続けた,体験,英語,2時間,過去,yes,1,27,https://sakura-eigo.com/%e3%80%8c%e8%8b%b1%e8%aa%9e-%e3%83%9a%e3%83%a9%e3%83%9a%e3%83%a9-%e3%81%ab%e3%81%aa%e3%82%8b-%e6%9c%9f%e9%96%93%e3%80%8d%e3%81%a7%e5%87%ba%e3%82%8b2000%e6%99%82%e9%96%93%e3%83%bb2%e5%b9%b4/,Table of Contents Toggle 電卓アプリで割り算をしていた夜、私は英語を1文字も覚えていなかった 「話せる」の中身を分けたら、私が要らない部分が半分以上あった やりたいことを具体的に並べると距離が縮む 私が知っている「話せない人」の共通点 「毎日2時間」の前提が崩れると、計算式は全部意味を失う 私の3日坊主を全部足すと何時間か 続けられる仕組みは、意志の強さと別の話 用途を絞っ,Table of Contents Toggle 電卓アプリで割り算をしていた夜、私は英語を1文字も覚えていなかった 「話せる」の中身を分けたら、私が要らない部分が半分以上あった やりたいことを具体的に並べると距離が縮む 私が知っている「話せない人」の共通点 「毎日2時間」の前提が崩れると、計算式は全部意味を失う 私の3日坊主を全部足すと何時間か 続けられる仕組みは、意志の強さと別の話 用途を絞ったら、私に必要な時間は数100時間まで落ちた 絞り込みは自分1人だと甘くなる 費用と期間を先に知ると、逆算が現実になる ,CLAUDE.md 2026-06-05.md 2026-06-05_eigo-coaching-hikaku.md 2026-06-05_eigo-coaching-koka-taiken.md,サービスのアカウント履歴,
C113,ワーホリを3年止まっていた,さくら,止まっていた,体験,ワーホリ,3年,過去,yes,1,27,https://sakura-eigo.com/%e3%80%8c%e8%8b%b1%e8%aa%9e-%e3%83%9a%e3%83%a9%e3%83%9a%e3%83%a9-%e3%81%ab%e3%81%aa%e3%82%8b-%e6%9c%9f%e9%96%93%e3%80%8d%e3%81%a7%e5%87%ba%e3%82%8b2000%e6%99%82%e9%96%93%e3%83%bb2%e5%b9%b4/,ワーホリの申請が30歳で閉じることを思い出して、いま27歳の私に残っているのが3年を切っているとわかった瞬間、指が止まった。,それを365で割ると、だいたい2年8か月。 ワーホリの申請が30歳で閉じることを思い出して、いま27歳の私に残っているのが3年を切っているとわかった瞬間、指が止まった。 その夜、私はアプリを1つも開かなかった。,CLAUDE.md 2026-06-05.md 2026-06-05_eigo-coaching-hikaku.md 2026-06-05_eigo-coaching-koka-taiken.md,TOEIC公式マイページ,
C114,英語へ100時間働いている,さくら,働いている,体験,英語,100時間,現在,yes,1,27,https://sakura-eigo.com/%e3%80%8c%e8%8b%b1%e8%aa%9e-%e3%83%9a%e3%83%a9%e3%83%9a%e3%83%a9-%e3%81%ab%e3%81%aa%e3%82%8b-%e6%9c%9f%e9%96%93%e3%80%8d%e3%81%a7%e5%87%ba%e3%82%8b2000%e6%99%82%e9%96%93%e3%83%bb2%e5%b9%b4/,カフェで働く英語と道案内する英語に的を絞れば、集中して積めば数100時間の範囲に収まる。,この3つをやった結果、私が本当に積むべき時間は2000時間ではなく、その数分の1で足りるとわかった。 カフェで働く英語と道案内する英語に的を絞れば、集中して積めば数100時間の範囲に収まる。 絞り込みは自分1人だと甘くなる ただ、1つ問題があった。,CLAUDE.md 2026-06-05_eigo-coaching-hikaku.md 2026-06-05_eikaiwa-app-hikaku-shakaijin.md 2026-06-05_speak-success-story.md,職務経歴（本人の申告で足りる）,
C115,英語を2週間続けた,さくら,続けた,体験,英語,2週間,現在,yes,1,67,https://sakura-eigo.com/%e3%80%8c%e3%83%95%e3%82%a3%e3%83%aa%e3%83%94%e3%83%b3%e7%95%99%e5%ad%a6-%e7%a4%be%e4%bc%9a%e4%ba%ba-%e3%81%8a%e3%81%99%e3%81%99%e3%82%81%e3%80%8d%e3%81%a7%e4%b8%a6%e3%81%b6%e5%ae%89%e3%81%84/,Table of Contents Toggle 5校を数字で並べたら、比べていた項目が全部「行っている間」の話だった 口コミ120件を読んで、低評価まで「現地は良かった」と書いていた 点数で1位になった学校を選べない自分に気づいた 「有給で行ける」という文句を喜んでいた自分が一番あぶなかった 辞めなくていいということは、戻る席がそのまま残るということ 2週間で身についたものが、いつまで持つのかを,埋まっていない列があることに、私はようやく気づいた。 Table of Contents Toggle 5校を数字で並べたら、比べていた項目が全部「行っている間」の話だった 口コミ120件を読んで、低評価まで「現地は良かった」と書いていた 点数で1位になった学校を選べない自分に気づいた 「有給で行ける」という文句を喜んでいた自分が一番あぶなかった 辞めなくていいということは、戻る席がそのまま残るということ 2週間で身についたものが、いつまで持つのかを誰も書いていない 「目的を明確に」の助言に従って、目的を書き出した,CLAUDE.md 2026-06-05.md 2026-06-05_eigo-coaching-hikaku.md 2026-06-05_eigo-coaching-koka-taiken.md,サービスのアカウント履歴,
C116,英語を登録した,さくら,登録した,体験,英語,,過去,yes,1,67,https://sakura-eigo.com/%e3%80%8c%e3%83%95%e3%82%a3%e3%83%aa%e3%83%94%e3%83%b3%e7%95%99%e5%ad%a6-%e7%a4%be%e4%bc%9a%e4%ba%ba-%e3%81%8a%e3%81%99%e3%81%99%e3%82%81%e3%80%8d%e3%81%a7%e4%b8%a6%e3%81%b6%e5%ae%89%e3%81%84/,留学の申し込みボタンを押す前に、帰国後の週に英語を話す予定を先に埋めておく。,必要だったのは「現地で頑張れ」より「帰国後に話す予定を先に置け」だった ここまで来て、自分への処方箋がやっと見えた。 留学の申し込みボタンを押す前に、帰国後の週に英語を話す予定を先に埋めておく。 オンライン英会話を週3回、火曜と木曜と土曜の22時に予約しておく。,CLAUDE.md 2026-06-05.md 2026-06-05_eigo-coaching-hikaku.md 2026-06-05_eigo-coaching-koka-taiken.md,サービスのアカウント履歴,
C117,ネイティブキャンプを調べた,さくら,調べた,調査,ネイティブキャンプ,,過去,no,1,67,https://sakura-eigo.com/%e3%80%8c%e3%83%95%e3%82%a3%e3%83%aa%e3%83%94%e3%83%b3%e7%95%99%e5%ad%a6-%e7%a4%be%e4%bc%9a%e4%ba%ba-%e3%81%8a%e3%81%99%e3%81%99%e3%82%81%e3%80%8d%e3%81%a7%e4%b8%a6%e3%81%b6%e5%ae%89%e3%81%84/,ネイティブキャンプの留学プランを調べていて、この順番を意識しているサービスがあることを知った。,順番はこうだったのだ。 ネイティブキャンプの留学プランを調べていて、この順番を意識しているサービスがあることを知った。 オンラインで日常的に話す習慣を持ったうえで現地に行き、帰ってからもそのオンラインに戻る。,CLAUDE.md 2026-06-11.md 2026-06-30.md 2026-08-07_nativecamp-yoyaku.md,本人の確認,
C118,フィリピン留学ナビを2ヶ月比較した,さくら,比較した,調査,フィリピン留学ナビ,2ヶ月,過去,no,1,67,https://sakura-eigo.com/%e3%80%8c%e3%83%95%e3%82%a3%e3%83%aa%e3%83%94%e3%83%b3%e7%95%99%e5%ad%a6-%e7%a4%be%e4%bc%9a%e4%ba%ba-%e3%81%8a%e3%81%99%e3%81%99%e3%82%81%e3%80%8d%e3%81%a7%e4%b8%a6%e3%81%b6%e5%ae%89%e3%81%84/,→ フィリピン留学ナビの無料相談会に申し込む 比べていた2ヶ月を、次は助走に変える 5校を比べた2ヶ月は、無駄だったとまでは思わない。,私は、帰国後の床の話をこちらから持ち込んで、それを前提に学校を選べるかを確かめるつもりで申し込んだ。 → フィリピン留学ナビの無料相談会に申し込む 比べていた2ヶ月を、次は助走に変える 5校を比べた2ヶ月は、無駄だったとまでは思わない。 おかげで、比べる前に確かめるべきものがあると気づけた。,CLAUDE.md 2026-07-01.md 2026-07-04.md 2026-07-08.md,本人の確認,
C119,英語学習を止まっていた,さくら,止まっていた,体験,英語学習,,過去,yes,1,64,https://sakura-eigo.com/%e3%80%8c%e8%8b%b1%e8%aa%9e%e3%82%b3%e3%83%bc%e3%83%81%e3%83%b3%e3%82%b0-%e6%8c%ab%e6%8a%98-%e3%81%97%e3%81%aa%e3%81%84-%e6%96%b9%e6%b3%95%e3%80%8d%e3%81%a7%e4%b8%a6%e3%81%b6%e7%9b%ae%e6%a8%99/,引き継いだ翌週から、私の英語学習はまた止まった。,その担当は、部署異動で半年後に別の人に引き継がれた。 引き継いだ翌週から、私の英語学習はまた止まった。 今になって並べてみると、答えははっきりしている。,CLAUDE.md 2026-06-05_workingholiday-cost-cut.md 2026-06-06.md 2026-06-06_eigo-dokugaku-shakaijin.md,TOEIC公式マイページ,
C120,英語コーチングを25万円受けた,さくら,受けた,体験,英語コーチング,25万円,過去,yes,1,64,https://sakura-eigo.com/%e3%80%8c%e8%8b%b1%e8%aa%9e%e3%82%b3%e3%83%bc%e3%83%81%e3%83%b3%e3%82%b0-%e6%8c%ab%e6%8a%98-%e3%81%97%e3%81%aa%e3%81%84-%e6%96%b9%e6%b3%95%e3%80%8d%e3%81%a7%e4%b8%a6%e3%81%b6%e7%9b%ae%e6%a8%99/,25万円のコーチングを3ヶ月受けて卒業後に止まる未来と、同じくらいの予算で出発日という締め切りごと手に入る未来を、初めて同じ土俵で比べられた。,ネイティブキャンプ留学で無料の見積もりを取ると、行き先や期間ごとに金額が並ぶ。 25万円のコーチングを3ヶ月受けて卒業後に止まる未来と、同じくらいの予算で出発日という締め切りごと手に入る未来を、初めて同じ土俵で比べられた。 → ネイティブキャンプ留学で留学費用の無料見積もりを取る 見積もりの数字を眺めて、私が知りたくなったのは費用の内訳より先の話だった。,CLAUDE.md 2026-06-06.md 2026-06-08.md 2026-06-09.md,サービスのアカウント履歴,
C121,留学情報館を1円登録した,さくら,登録した,体験,留学情報館,1円,過去,yes,1,64,https://sakura-eigo.com/%e3%80%8c%e8%8b%b1%e8%aa%9e%e3%82%b3%e3%83%bc%e3%83%81%e3%83%b3%e3%82%b0-%e6%8c%ab%e6%8a%98-%e3%81%97%e3%81%aa%e3%81%84-%e6%96%b9%e6%b3%95%e3%80%8d%e3%81%a7%e4%b8%a6%e3%81%b6%e7%9b%ae%e6%a8%99/,→ 留学情報館で無料カウンセリングを申し込む カウンセリングは無料だから、申し込んだ時点では1円も動かない。,そのために消えない締め切りが要る」という私の現実だった。 → 留学情報館で無料カウンセリングを申し込む カウンセリングは無料だから、申し込んだ時点では1円も動かない。 ここで私が検証したかったのは、留学のプランそのものより、出発日という締め切りが本当に私を動かすのかという1点だった。,CLAUDE.md 2026-06-29.md 2026-07-02.md 2026-07-09.md,サービスのアカウント履歴,
C122,スパトレを7日間やめた,さくら,やめた,体験,スパトレ,7日間,過去,yes,1,61,https://sakura-eigo.com/%e3%80%8c%e8%8b%b1%e8%aa%9e-%e5%8b%89%e5%bc%b7-%e3%83%a2%e3%83%81%e3%83%99-%e4%b8%8a%e3%81%92%e3%82%8b-%e6%96%b9%e6%b3%95%e3%80%8d%e3%81%a7%e4%b8%a6%e3%81%b6%e7%9b%ae%e6%a8%99%e8%a8%ad%e5%ae%9a/,→ スパトレ（第二言語習得論ベースの英語トレーニング）の7日間無料体験を見る やる気を探すのをやめて、今日「相手と時刻」を予約に変える 同期の60万円が熱量の差ではなかったと分かってから、私のやることは一気に減った。,予約した時刻に相手がいる、というだけで、私の夜は勉強する夜に変わった。 → スパトレ（第二言語習得論ベースの英語トレーニング）の7日間無料体験を見る やる気を探すのをやめて、今日「相手と時刻」を予約に変える 同期の60万円が熱量の差ではなかったと分かってから、私のやることは一気に減った。 やる気を上げる方法を探す時間を、そっくり別のことに使えばよかった。,CLAUDE.md 2026-06-30.md 2026-07-03.md 2026-07-07.md,サービスのアカウント履歴,
C123,英語を5年間試した,さくら,試した,体験,英語,5年間,過去,yes,1,19,https://sakura-eigo.com/%e3%80%8c%e8%8b%b1%e8%aa%9e-%e7%8b%ac%e5%ad%a6-%e7%a4%be%e4%bc%9a%e4%ba%ba-%e6%96%b9%e6%b3%95%e3%80%8d%e3%82%9210%e5%80%8b%e9%9b%86%e3%82%81%e3%81%a6%e3%82%82%e8%a9%b1%e3%81%9b%e3%81%aa%e3%81%84/,Table of Contents Toggle 「英語 独学 社会人 方法」を10個集めても話せない人が、本当に欠いている1つの土台 「参考書を1冊やりきれ」が、私を挫折の常連にしてきた理由 「完璧に1周」が、いつまでも終わらない仕組み 知っている文法を、私は5年間確認し続けていた 今日できるのは、参考書を閉じて1文だけ声に出すこと 「スキマ時間に英語を浴びろ」が私に残したのは、触れた満足だけだ,Table of Contents Toggle 「英語 独学 社会人 方法」を10個集めても話せない人が、本当に欠いている1つの土台 「参考書を1冊やりきれ」が、私を挫折の常連にしてきた理由 「完璧に1周」が、いつまでも終わらない仕組み 知っている文法を、私は5年間確認し続けていた 今日できるのは、参考書を閉じて1文だけ声に出すこと 「スキマ時間に英語を浴びろ」が私に残したのは、触れた満足だけだった 2カ月間、私は毎朝英語を聞いて何も残らなかった 受け身の45分より、声を出す5分が私を変える 「独学は無料だからリ,CLAUDE.md 2026-06-05.md 2026-06-05_eigo-coaching-hikaku.md 2026-06-05_eigo-coaching-koka-taiken.md,本人の確認,
C124,TOEICを1点受けた,さくら,受けた,体験,TOEIC,1点,過去,yes,1,19,https://sakura-eigo.com/%e3%80%8c%e8%8b%b1%e8%aa%9e-%e7%8b%ac%e5%ad%a6-%e7%a4%be%e4%bc%9a%e4%ba%ba-%e6%96%b9%e6%b3%95%e3%80%8d%e3%82%9210%e5%80%8b%e9%9b%86%e3%82%81%e3%81%a6%e3%82%82%e8%a9%b1%e3%81%9b%e3%81%aa%e3%81%84/,TOEICの模試を受けたら、スコアは1点も動いていなかった。,2カ月続けた。 TOEICの模試を受けたら、スコアは1点も動いていなかった。 音は耳を通り抜けただけだった。,CLAUDE.md 2026-06-05.md 2026-06-05_eigo-coaching-hikaku.md 2026-06-05_eigo-coaching-koka-taiken.md,サービスのアカウント履歴,
C125,留学情報館へ留学した,さくら,留学した,体験,留学情報館,,過去,yes,1,19,https://sakura-eigo.com/%e3%80%8c%e8%8b%b1%e8%aa%9e-%e7%8b%ac%e5%ad%a6-%e7%a4%be%e4%bc%9a%e4%ba%ba-%e6%96%b9%e6%b3%95%e3%80%8d%e3%82%9210%e5%80%8b%e9%9b%86%e3%82%81%e3%81%a6%e3%82%82%e8%a9%b1%e3%81%9b%e3%81%aa%e3%81%84/,→ 留学情報館で無料カウンセリングを申し込む カウンセリングを受けたからといって、必ず留学しなければいけないわけではない。,だから第三者に整理してもらうことにした。 → 留学情報館で無料カウンセリングを申し込む カウンセリングを受けたからといって、必ず留学しなければいけないわけではない。 私の目的、予算、30歳という期限を伝えて、現実的な選択肢を整理してもらう。,CLAUDE.md 2026-06-29.md 2026-07-02.md 2026-07-09.md,パスポートの出入国記録,
C126,英語を48本検索した,さくら,検索した,調査,英語,48本,過去,no,1,19,https://sakura-eigo.com/%e3%80%8c%e8%8b%b1%e8%aa%9e-%e7%8b%ac%e5%ad%a6-%e7%a4%be%e4%bc%9a%e4%ba%ba-%e6%96%b9%e6%b3%95%e3%80%8d%e3%82%9210%e5%80%8b%e9%9b%86%e3%82%81%e3%81%a6%e3%82%82%e8%a9%b1%e3%81%9b%e3%81%aa%e3%81%84/,ひとつは、48本目の記事をブックマークして、30歳の誕生日に「英語 独学 社会人 方法」とまた検索している私。,ふたつの未来が見える。 ひとつは、48本目の記事をブックマークして、30歳の誕生日に「英語 独学 社会人 方法」とまた検索している私。 もうひとつは、14日の実験を終えて、自分に合ったやり方をすでに走らせている私だ。,CLAUDE.md 2026-06-05_workingholiday-30-maniau.md 2026-06-07.md 2026-06-19.md,本人の確認,
C127,英語を3年払った,読者,払った,体験,英語,3年,現在,no,1,18,https://sakura-eigo.com/%e7%95%99%e5%ad%a6%e3%82%a8%e3%83%bc%e3%82%b8%e3%82%a7%e3%83%b3%e3%83%88%e3%81%ae%e3%81%8a%e3%81%99%e3%81%99%e3%82%81%e3%82%9218%e7%a4%be%e6%af%94%e8%bc%83%e3%81%97%e7%b6%9a%e3%81%91%e3%82%8b%e9%99%90/,Table of Contents Toggle 比較サイトの星の数を数えても、あなたの英語は1語も増えていない 他人の点数は、あなたの渡航条件と噛み合っていない 評価軸が10個あると、人はいつまでも順位をつけられない 「無料」という言葉が、選ぶ目を曇らせていた 誰かが払っているから、あなたは払わずに済んでいる 比較メディアの順位も、報酬で並んでいることがある ワーホリのビザには、静かに閉まってい,だから今日は比較をやめて、なぜ18社を並べる作業が私を1歩も前に進ませなかったのか、順番にほどいていく。 Table of Contents Toggle 比較サイトの星の数を数えても、あなたの英語は1語も増えていない 他人の点数は、あなたの渡航条件と噛み合っていない 評価軸が10個あると、人はいつまでも順位をつけられない 「無料」という言葉が、選ぶ目を曇らせていた 誰かが払っているから、あなたは払わずに済んでいる 比較メディアの順位も、報酬で並んでいることがある ワーホリのビザには、静かに閉まっていく期限がある ,CLAUDE.md 2026-06-05.md 2026-06-05_eigo-coaching-hikaku.md 2026-06-05_eigo-coaching-koka-taiken.md,クレジットカード・銀行の明細,
C128,英語へ1ヶ月渡航した,さくら,渡航した,体験,英語,1ヶ月,過去,yes,1,18,https://sakura-eigo.com/%e7%95%99%e5%ad%a6%e3%82%a8%e3%83%bc%e3%82%b8%e3%82%a7%e3%83%b3%e3%83%88%e3%81%ae%e3%81%8a%e3%81%99%e3%81%99%e3%82%81%e3%82%9218%e7%a4%be%e6%af%94%e8%bc%83%e3%81%97%e7%b6%9a%e3%81%91%e3%82%8b%e9%99%90/,渡航してから英語を鍛えようと思っていたけれど、現地で最初の1ヶ月を沈黙で潰すのはもったいない。,→ ネイティブキャンプ留学で留学費用の無料見積もりを取る 渡航前に口を動かしはじめると、比較する暇がなくなる 費用の見積もりと同時に、私はオンラインで話す練習をはじめた。 渡航してから英語を鍛えようと思っていたけれど、現地で最初の1ヶ月を沈黙で潰すのはもったいない。 25分のレッスンを平日の朝に1回入れると決めた。,CLAUDE.md 2026-06-05.md 2026-06-05_eigo-coaching-hikaku.md 2026-06-05_eigo-coaching-koka-taiken.md,パスポートの出入国記録,
C129,英語を読んだ,さくら,読んだ,調査,英語,,現在,no,1,18,https://sakura-eigo.com/%e7%95%99%e5%ad%a6%e3%82%a8%e3%83%bc%e3%82%b8%e3%82%a7%e3%83%b3%e3%83%88%e3%81%ae%e3%81%8a%e3%81%99%e3%81%99%e3%82%81%e3%82%9218%e7%a4%be%e6%af%94%e8%bc%83%e3%81%97%e7%b6%9a%e3%81%91%e3%82%8b%e9%99%90/,準備の実感は、記事を読むことからでなく、下手な英語を声に出すことから来る。,実際に口を動かす手応えの前では、他人の星の数を数える作業がひどく退屈に見えた。 準備の実感は、記事を読むことからでなく、下手な英語を声に出すことから来る。 カウンセリングの予約1件が、3年分の比較より効いた 結局、私を出発へ向かわせたのは、追加の情報ではなかった。,CLAUDE.md 2026-06-05.md 2026-06-05_eigo-coaching-hikaku.md 2026-06-05_eigo-coaching-koka-taiken.md,本人の確認,
C130,英語を1日止まっていた,さくら,止まっていた,体験,英語,1日,過去,yes,1,32,https://sakura-eigo.com/%e3%80%8ctoeic-500%e7%82%b9-%e3%81%8b%e3%82%89-%e4%b8%8a%e3%81%92%e3%82%8b-%e6%96%b9%e6%b3%95%e3%80%8d%e3%81%a7%e5%87%ba%e3%82%8b%e5%8f%82%e8%80%83%e6%9b%b8%e3%81%a8200%e6%99%82%e9%96%93%e3%82%92/,Table of Contents Toggle コーチングの体験談を読み漁った夜に、私が最初にメモしたのは「向いていない人」の欄だった 1日に机へ向かえる時間が20分未満なら、伴走者を雇っても回らない 「何がわからないか」を自分の言葉で説明できる人も、実は急がなくていい 私が霧の中にいると気づいたのは、515点の内訳を初めて分解した木曜の夜だった 正答率のバーが示していた、私の弱点は1か所に固ま,Table of Contents Toggle コーチングの体験談を読み漁った夜に、私が最初にメモしたのは「向いていない人」の欄だった 1日に机へ向かえる時間が20分未満なら、伴走者を雇っても回らない 「何がわからないか」を自分の言葉で説明できる人も、実は急がなくていい 私が霧の中にいると気づいたのは、515点の内訳を初めて分解した木曜の夜だった 正答率のバーが示していた、私の弱点は1か所に固まっていた 自分で分解できても、次の一手までは見えなかった コーチングに向く3つの条件を、私は自分の状態に当ててみた 条件,CLAUDE.md 2026-06-05.md 2026-06-05_eigo-coaching-hikaku.md 2026-06-05_eigo-coaching-koka-taiken.md,TOEIC公式マイページ,
C131,英語を7万円やめた,さくら,やめた,体験,英語,7万円,過去,yes,1,32,https://sakura-eigo.com/%e3%80%8ctoeic-500%e7%82%b9-%e3%81%8b%e3%82%89-%e4%b8%8a%e3%81%92%e3%82%8b-%e6%96%b9%e6%b3%95%e3%80%8d%e3%81%a7%e5%87%ba%e3%82%8b%e5%8f%82%e8%80%83%e6%9b%b8%e3%81%a8200%e6%99%82%e9%96%93%e3%82%92/,いきなり月7万円のコーチングに飛び込んで3週間で挫折していたら、私はまた「英語は向いていない」という誤った結論を抱えていたはずだ。,この事前確認があるかないかで、有料に踏み込んだあとの続き方がまるで違う。 いきなり月7万円のコーチングに飛び込んで3週間で挫折していたら、私はまた「英語は向いていない」という誤った結論を抱えていたはずだ。 3つの条件をすべて満たしても、私が最後まで迷った1つの落とし穴 条件を並べると、いかにも私はコーチングに向いていると結論づけたくなる。,CLAUDE.md 2026-06-05.md 2026-06-05_eigo-coaching-hikaku.md 2026-06-05_eigo-coaching-koka-taiken.md,サービスのアカウント履歴,
C132,スパトレを7日間試した,さくら,試した,体験,スパトレ,7日間,過去,yes,1,32,https://sakura-eigo.com/%e3%80%8ctoeic-500%e7%82%b9-%e3%81%8b%e3%82%89-%e4%b8%8a%e3%81%92%e3%82%8b-%e6%96%b9%e6%b3%95%e3%80%8d%e3%81%a7%e5%87%ba%e3%82%8b%e5%8f%82%e8%80%83%e6%9b%b8%e3%81%a8200%e6%99%82%e9%96%93%e3%82%92/,スパトレの7日間で自分の生活が回るかを測り、speekの無料トライアルで発音の練習が続くかを試した。,無料の期間は、失敗を安く済ませるための保険だ 私が一番よかったと思うのは、いきなり高額な契約に飛びつかなかったことだ。 スパトレの7日間で自分の生活が回るかを測り、speekの無料トライアルで発音の練習が続くかを試した。 この2つの無料期間で、私は身銭を切る前に「私に合うか」を先に確かめられた。,CLAUDE.md 2026-06-30.md 2026-07-03.md 2026-07-07.md,本人の確認,
